x,y,p,u,v
0.128618449,0.1640290171,2.957657099,0.509275198,-0.4290811718
0.1294044107,0.1673304886,3.014968872,0.4613097608,-0.4039561749
0.1301743835,0.1705128103,3.072676897,0.4146348536,-0.3758835793
0.1309493482,0.1735873818,3.130302668,0.3695774078,-0.345251292
0.1317303032,0.1765567511,3.187164068,0.3266807497,-0.3125306666
0.1325039566,0.179419294,3.242418051,0.2866238952,-0.2783025503
0.1332936883,0.1821844727,3.295697927,0.2494440973,-0.2430324405
0.1202279925,0.1162573099,2.465832949,0.9389263391,-0.4537721872
0.1216623783,0.1135837808,2.438374758,0.9521483779,-0.4493303001
0.1232444122,0.1109177098,2.411983967,0.9651474953,-0.4439157248
0.1170416996,0.1170416996,2.49530077,0.9265634418,-0.4452302158
0.1181316972,0.1220347807,2.519084692,0.9104235172,-0.4624465406
0.1191704944,0.1268434078,2.546224833,0.8890913725,-0.4763455391
0.1201714426,0.1314833909,2.577706099,0.8626753688,-0.486859411
0.1211457476,0.1359670311,2.6127913,0.8315276504,-0.4937587976
0.1220782474,0.1402855515,2.651521206,0.7962459922,-0.4968010187
0.1229946017,0.1444613189,2.693727255,0.7572175264,-0.495923996
0.123884134,0.1484896243,2.739122152,0.7151317,-0.4910012484
0.1247429401,0.1523715258,2.787516117,0.6706929803,-0.4820026755
0.1256036907,0.156129539,2.838623285,0.6242581606,-0.4690119624
0.1264382303,0.159750551,2.891907692,0.5768337846,-0.4520924091
0.1272605956,0.1632453203,2.946918726,0.5289912224,-0.4314548373
0.1280856878,0.1666235328,3.003159046,0.4812496901,-0.4073471129
0.128893584,0.1698792577,3.059868336,0.4345579445,-0.3801293671
0.1297051013,0.1730239093,3.116559505,0.3892735243,-0.3501814902
0.1305213273,0.1760601699,3.172553301,0.3459614813,-0.3179572821
0.1313291341,0.1789865494,3.227023125,0.305322051,-0.2840141356
0.1321517229,0.1818125695,3.27957201,0.2674309015,-0.2488239855
0.1329837888,0.1845389158,3.329526186,0.2326979041,-0.2129640877
0.1340940446,0.1848528236,3.346327782,0.2155231535,-0.2073057294
0.118378751,0.1143388823,2.468701124,0.938828826,-0.4415075481
0.1198538169,0.1116336063,2.442128181,0.9508250952,-0.4369670451
0.1214793473,0.1089352444,2.416712523,0.9626280069,-0.4314833879
0.1249826327,0.108265467,2.385100365,0.9780647755,-0.437603116
0.1151103303,0.1151103303,2.497153997,0.9264137149,-0.4325012565
0.1162573099,0.1202279925,2.519953251,0.9131161571,-0.450861752
0.1173515469,0.1251565367,2.546131372,0.8944355845,-0.4659755528
0.1184062585,0.1299117804,2.576525211,0.8704859614,-0.4777675271
0.119432576,0.134506017,2.610504866,0.8416125178,-0.486002028
0.120415628,0.1389308572,2.648055315,0.808383584,-0.4904134274
0.1213807836,0.1432085037,2.689098835,0.7711921334,-0.4909350574
0.1223176122,0.1473345309,2.733307838,0.7306978703,-0.4874044359
0.1232223138,0.1513101757,2.780514002,0.6875978708,-0.4797753394
0.1241272315,0.1551578641,2.830438137,0.6422620416,-0.4681185186
0.1250046194,0.1588648111,2.882579803,0.5956699252,-0.4524571896
0.1258684248,0.1624418199,2.936490297,0.5484037995,-0.4329807162
0.1267334521,0.1658986211,2.991679192,0.5009980202,-0.4099194407
0.1275800616,0.1692295223,3.04740715,0.4543993175,-0.3835960627
0.1284289062,0.1724459678,3.10317874,0.4089942276,-0.3543804884
0.1292811483,0.1755507737,3.158318996,0.3653681278,-0.3227081597
0.1301238239,0.1785425842,3.212016106,0.3242408037,-0.2891125977
0.1309800148,0.1814309955,3.263848066,0.2857258916,-0.2540697455
0.1318444908,0.1842167825,3.313136816,0.2502603829,-0.2181477398
0.1164864078,0.1123757511,2.471480608,0.9374217391,-0.4286713004
0.1180034429,0.1096383482,2.445746899,0.9481871128,-0.424043417
0.1131339446,0.1131339446,2.499001503,0.9249482751,-0.4192363024
0.1143388823,0.118378751,2.520809889,0.9145588875,-0.4386896193
0.115489535,0.1234297454,2.546036482,0.8985994458,-0.4549675882
0.1165989786,0.1283026785,2.575385571,0.8771890402,-0.4679899216
0.1176782474,0.1330099106,2.608287811,0.8506677747,-0.4775152206
0.1187127829,0.1375433803,2.6447227,0.8195745349,-0.4832571149
0.1197276637,0.141925171,2.684595346,0.7843099833,-0.4851453006
0.1207126826,0.1461511254,2.727689743,0.7455040216,-0.4829851389
0.121664159,0.1502226591,2.773718834,0.7038418651,-0.4767101407
0.122614108,0.1541620791,2.822492123,0.659709692,-0.466381371
0.123535201,0.1579569578,2.873515606,0.6140578389,-0.4519831538
0.124441281,0.1616181284,2.926347971,0.5674781203,-0.4336832166
0.125347048,0.1651553959,2.980505943,0.5205181241,-0.4116933346
0.1262331605,0.1685632914,3.035269737,0.4741210938,-0.3862996995
0.1271201223,0.1718532741,3.090137243,0.4287010133,-0.3578606248
0.1280091256,0.1750282943,3.144438028,0.3848620355,-0.3267921507
0.1288874298,0.1780871749,3.197373867,0.343342036,-0.2936038077
0.1297779232,0.1810395122,3.248501062,0.3042916656,-0.2587730289
0.1306755096,0.1838862598,3.297137737,0.2681743503,-0.2228579819
0.1145503223,0.1103672236,2.474234581,0.934704721,-0.4153137803
0.1111118719,0.1111118719,2.500926733,0.9221625924,-0.4054842591
0.1123757511,0.1164864078,2.521663427,0.9147430062,-0.4259801209
0.1135837808,0.1216623783,2.54594326,0.9015749097,-0.4433723092
0.1147489101,0.1266554892,2.574277878,0.8827738762,-0.4575766027
0.1158820763,0.1314781308,2.606134653,0.8586800694,-0.4683466256
0.1169690266,0.1361225694,2.641500235,0.8298032284,-0.475379318
0.1180345491,0.1406107992,2.680211782,0.7965506911,-0.478597343
0.1190686598,0.1449389011,2.722225428,0.7595271468,-0.4777843356
0.1200678051,0.1491084695,2.767108917,0.7193995714,-0.4728446007
0.1210636497,0.1531417221,2.814764977,0.6765723825,-0.4638345838
0.1220292971,0.1570265591,2.864694118,0.6319661736,-0.4507003427
0.1229784787,0.1607738733,2.916470289,0.5861803293,-0.4335880876
0.1239258051,0.1643934995,2.96961689,0.5397741795,-0.4126904309
0.1248522326,0.1678802222,3.023433447,0.49368608,-0.3882579207
0.125778079,0.1712455153,3.077412128,0.4483557343,-0.3606355786
0.1267046183,0.1744924784,3.130887747,0.404404819,-0.3302195668
0.1276192814,0.1776200533,3.183074236,0.3625874817,-0.2974947989
0.1285448074,0.1806379259,3.23350811,0.3230906129,-0.2629383504
0.1294762045,0.183547169,3.281506538,0.2864031494,-0.2270970643
0.1103672236,0.1145503223,2.522511959,0.9136602879,-0.4127833843
0.1116336063,0.1198538169,2.545862198,0.9033536315,-0.4312397838
0.1128553748,0.1249695942,2.573194504,0.8872304559,-0.4465765357
0.1140433848,0.1299100816,2.604038,0.865636766,-0.4585445225
0.1151836812,0.1346678734,2.638348103,0.8390552402,-0.4668273628
0.1163007542,0.1392648369,2.675958395,0.8078966737,-0.4713365138
0.1173848584,0.1436973363,2.716885328,0.7727457285,-0.4718430936
0.1184325591,0.1479671299,2.760675192,0.7342472672,-0.4682177901
0.119475171,0.1520963311,2.807236671,0.6928226948,-0.4605132937
0.1204862297,0.1560731977,2.856095314,0.6493645906,-0.4486399293
0.1214793622,0.1599086374,2.906836987,0.6044775844,-0.4327225685
0.1224690676,0.1636125743,2.958991528,0.5587312579,-0.4129338264
0.1234366,0.1671799868,3.011877298,0.5130577683,-0.3894897103
0.1244021356,0.1706224084,3.064982653,0.4679208696,-0.3627206087
0.1253669709,0.1739430428,3.117646933,0.4239582419,-0.3330019712
0.1263187528,0.1771410108,3.169095993,0.3819388747,-0.3007940054
0.1272800267,0.1802260429,3.218848705,0.3420849741,-0.2665712237
0.1282459497,0.1831993163,3.266221523,0.3049097657,-0.2308683395
0.1090434492,0.1090434492,2.503072739,0.9180588722,-0.3913045228
0.108312659,0.1125698537,2.52333045,0.9113051891,-0.3991535902
0.1096383482,0.1180034429,2.545800447,0.9039271474,-0.4186203778
0.1109177098,0.1232444122,2.57213068,0.8905488849,-0.4350377917
0.1121614948,0.1283051819,2.601991653,0.8715261221,-0.448156625
0.1133560687,0.1331787258,2.635266066,0.8473160267,-0.457646966
0.1145256087,0.1378867775,2.671831369,0.818331182,-0.4634085894
0.1156606078,0.1424259543,2.711657047,0.7851387858,-0.4652024508
0.116757758,0.1467981935,2.754419088,0.7483621836,-0.4628696442
0.1178480014,0.151025489,2.799888611,0.7084344029,-0.4564531147
0.1189053282,0.1550964564,2.847702503,0.6662240624,-0.4458342791
0.1199432462,0.159022063,2.897429705,0.6223382354,-0.4311150312
0.1209761575,0.1628122479,2.948611021,0.577355504,-0.4124479294
0.1219856143,0.1664622575,3.000581741,0.5322004557,-0.3900155127
0.1229916066,0.1699836403,3.052828074,0.4873594046,-0.3641322255
0.1239955127,0.1733797193,3.104694843,0.4434846044,-0.335152328
0.1249851659,0.176649794,3.155418396,0.4013582468,-0.3035110831
0.1259829551,0.1798036247,3.204502106,0.3612368107,-0.2696784437
0.1269841194,0.1828425527,3.251262426,0.323656857,-0.2341761142
0.106211409,0.1105443761,2.524043798,0.9076874852,-0.3851568401
0.1075973511,0.1161106601,2.545744896,0.9032870531,-0.4055651128
0.1089352444,0.1214793473,2.571083784,0.8927202821,-0.4230079949
0.1102357432,0.1266628951,2.599989653,0.876337111,-0.4372298121
0.1114855185,0.1316546053,2.632253647,0.8545718789,-0.4478831887
0.1127084345,0.1364760846,2.667812109,0.8278384209,-0.4548581541
0.1138952374,0.1411242485,2.706542015,0.7966862917,-0.4579029083
0.1150427237,0.1456011683,2.748301744,0.761721611,-0.4568395019
0.1161814705,0.1499287337,2.792705774,0.7233826518,-0.4516905546
0.1172859222,0.1540959328,2.839500189,0.6825167537,-0.4423166215
0.1183694676,0.1581137478,2.888231516,0.6397317648,-0.4287949204
0.1194464117,0.1619921774,2.938457727,0.5956140161,-0.4112583995
0.1204985976,0.1657267064,2.989528656,0.5510795116,-0.3898570836
0.1215458512,0.1693289131,3.040930033,0.5066351891,-0.36488837
0.1225895956,0.1728022397,3.092012644,0.4629466832,-0.3366849124
0.1236178875,0.1761461645,3.142021656,0.4208078682,-0.3056568801
0.1246529147,0.1793704778,3.190448046,0.380508393,-0.2722678781
0.1256900579,0.1824766546,3.236608505,0.3426069617,-0.2370257378
0.1055099741,0.1141748577,2.54565239,0.9014285803,-0.3921264112
0.1069073379,0.1196738183,2.570060253,0.8937366605,-0.4105349779
0.108265467,0.1249826327,2.598026991,0.8800590634,-0.4258099198
0.109571375,0.1300949603,2.629306555,0.860809803,-0.4375810325
0.1108485758,0.1350322664,2.663865805,0.8364036083,-0.4457295239
0.1120880693,0.1397917122,2.701554298,0.8073711395,-0.4499875903
0.1132867783,0.1443755925,2.74229598,0.7743045688,-0.4501664042
0.1144748926,0.1488056332,2.78568387,0.7376443148,-0.4462631345
0.1156273335,0.1530711949,2.831474543,0.6982159019,-0.4381208718
0.1167573631,0.1571833044,2.879227877,0.6566289067,-0.4257927537
0.1178791523,0.1611520052,2.92851615,0.6134751439,-0.4093919992
0.1189748868,0.1649730057,2.978702068,0.5696610212,-0.3890373111
0.1200641915,0.1686579287,3.029271841,0.5257127881,-0.3650081754
0.1211485639,0.1722103357,3.079582214,0.4823079109,-0.3376152217
0.1222162545,0.175629884,3.12888813,0.4402504265,-0.3072434962
0.1232892722,0.1789263934,3.17666769,0.3998621106,-0.274348557
0.1243631169,0.1821014732,3.222239494,0.3617226779,-0.2394235432
0.1254292279,0.1851565093,3.264900208,0.3263898194,-0.2030095905
0.1267206073,0.1854659319,3.279796362,0.3076376617,-0.200483188
0.1048333496,0.117827259,2.569072962,0.8935922384,-0.3976670206
0.1062500328,0.1232638508,2.596100569,0.8826822639,-0.4139416516
0.1076129749,0.1284992695,2.626422167,0.8660181165,-0.426784724
0.1089453623,0.1335547864,2.659995556,0.84401232,-0.4360651672
0.1102384403,0.1384278834,2.696690321,0.81717664,-0.4414995909
0.1114892587,0.1431210041,2.736400843,0.786090672,-0.4428891838
0.1127276197,0.1476557553,2.778826952,0.7511970401,-0.4402090609
0.1139288992,0.1520218551,2.823612213,0.713296175,-0.4332812726
0.1151062474,0.1562303454,2.870407343,0.673001647,-0.422139734
0.1162737161,0.1602913588,2.918772697,0.6309083104,-0.4068764746
0.1174138188,0.1642008275,2.968087435,0.5879124403,-0.3875802755
0.1185459793,0.1679703891,3.017837763,0.5445577502,-0.3645119369
0.1196717545,0.1716037393,3.067387581,0.5015323758,-0.337959975
0.1207796112,0.1751006991,3.116000652,0.4596491456,-0.3082842231
0.1218913645,0.178471148,3.163143873,0.4192607105,-0.2759305835
0.1230026409,0.1817168146,3.208137512,0.3809666038,-0.2413768619
0.1241050437,0.184839204,3.250281572,0.345347017,-0.2051517963
0.1252174526,0.1878451854,3.289178133,0.3125175834,-0.1677902192
0.1265066415,0.1880982518,3.304270983,0.2939444482,-0.1656401008
0.1041887924,0.1215060055,2.594209909,0.8841981292,-0.4016688168
0.1056096852,0.1268669814,2.623600245,0.8701856732,-0.4155375063
0.106998153,0.132043153,2.656205416,0.8506507874,-0.4259068966
0.1083457097,0.1370322704,2.691937923,0.8260869384,-0.4324801564
0.1096495166,0.1418369412,2.730621099,0.7970606685,-0.435046196
0.1109389737,0.1464786381,2.772103548,0.764018774,-0.4335653484
0.112189956,0.1509474665,2.81590271,0.7277335525,-0.427832514
0.1134154648,0.155254513,2.861759663,0.6888230443,-0.4178678095
0.1146294475,0.1594098955,2.90921545,0.6478841305,-0.4037403464
0.1158147231,0.163409844,2.957671881,0.6058019996,-0.3855109513
0.1169905365,0.1672659963,3.006614447,0.563136518,-0.3634211123
0.1181584969,0.170982182,3.055413961,0.5205850005,-0.3377369642
0.1193073019,0.1745583862,3.103343725,0.478967905,-0.3087933958
0.1204585433,0.1780045331,3.14986062,0.438667357,-0.2770251334
0.1216079891,0.1813224852,3.19428587,0.4003016353,-0.2428940386
0.1227473915,0.1845138967,3.235923052,0.3644721806,-0.2069156468
0.1238954961,0.1875856817,3.274356842,0.3313290179,-0.1696246415
0.1035608649,0.1251976043,2.620842457,0.8733022213,-0.4038812816
0.1050063074,0.1304968596,2.652495861,0.8563063145,-0.4152958691
0.1064092144,0.1356043816,2.687273026,0.8340872526,-0.4229698777
0.1077668965,0.1405229419,2.724969149,0.8071975708,-0.4266774058
0.1091083139,0.1452738792,2.765491486,0.7760893106,-0.4263687432
0.1104098409,0.1498476565,2.808344364,0.7415055037,-0.4218101203
0.1116843596,0.1542553902,2.853275299,0.7040675282,-0.4130092263
0.1129456684,0.1585072577,2.899834633,0.6643745303,-0.400012821
0.1141769364,0.1625997126,2.947444201,0.6232993603,-0.3828552663
0.1153972074,0.1665444374,2.995589733,0.5814166069,-0.3617580235
0.1166081354,0.1703453809,3.043648243,0.5394318104,-0.3369650841
0.1177986488,0.1740026772,3.090903044,0.4981712997,-0.3087864816
0.1189901382,0.177526325,3.136802673,0.4580457807,-0.2776444554
0.1201784909,0.1809183061,3.180668831,0.4196909666,-0.2439843416
0.1213556305,0.1841804087,3.221808195,0.3837284744,-0.2083078176
0.1225401387,0.1873196363,3.259789944,0.3503420055,-0.1711478382
0.1029691994,0.128915444,2.648869276,0.8609670997,-0.4042721987
0.104428336,0.1341437548,2.682699442,0.8411636949,-0.4130081534
0.10584075,0.1391785741,2.719437361,0.8164853454,-0.417822361
0.1072349772,0.1440410316,2.759004593,0.7873890996,-0.4186558127
0.1085879132,0.1487220079,2.800943851,0.7545906305,-0.4152497351
0.1099122688,0.1532326043,2.844945908,0.7187106609,-0.4075963199
0.1112217382,0.1575830877,2.890623093,0.6803526282,-0.3957237005
0.1124998108,0.1617701352,2.937395573,0.6403752565,-0.3796396852
0.1137653291,0.1658054292,2.98475337,0.5993667841,-0.3595459461
0.1150200143,0.1696930677,3.032079935,0.5580394864,-0.3356641233
0.1162530184,0.1734333634,3.07866621,0.5172247887,-0.3082798719
0.1174855009,0.1770363152,3.123956442,0.477360338,-0.2778016925
0.1187135056,0.1805040985,3.167271614,0.4390983284,-0.2446579337
0.119929105,0.1838386059,3.207921267,0.4030792415,-0.2093358338
0.1211507246,0.1870468855,3.24546051,0.3695199192,-0.1723650545
0.1024024338,0.1326499581,2.678223848,0.8473029733,-0.4026330113
0.1038704515,0.1378033906,2.714034557,0.8249078989,-0.4085180759
0.1067235172,0.1475701183,2.793686152,0.7669677138,-0.4081857502
0.1080985516,0.1521858126,2.836766958,0.7327293158,-0.4016616046
0.1094569862,0.1566370428,2.881575584,0.6957927346,-0.3909030557
0.1107826829,0.1609207541,2.927519321,0.6570017338,-0.3758914173
0.1120942459,0.1650486588,2.974097729,0.6169567108,-0.356808722
0.1133934706,0.1690249592,3.020700693,0.5763760805,-0.3338547349
0.1146697253,0.1728501618,3.066624641,0.5360947847,-0.3072908223
0.1159439757,0.1765342951,3.111311197,0.49657619,-0.277510941
0.11721237,0.1800796539,3.154082537,0.4584879577,-0.2449259162
0.1184671596,0.1834882945,3.19424963,0.4224882424,-0.2100080103
0.1197266057,0.1867673397,3.231354713,0.388826251,-0.1732822061
0.1018553749,0.1363969445,2.708752155,0.8324506879,-0.398801595
0.1062425599,0.1511146128,2.828736067,0.7461019754,-0.3952378333
0.1076507792,0.1556687653,2.872688532,0.710670352,-0.3855811059
0.1090248972,0.1600512713,2.917811871,0.6731518507,-0.3716378808
0.110383302,0.1642738432,2.963617563,0.6341574788,-0.3535709381
0.1117278486,0.1683408171,3.009502888,0.5944104791,-0.3315581977
0.1130481362,0.1722528636,3.054771662,0.5547485352,-0.3058374524
0.1143648997,0.1760200411,3.098858595,0.5156593323,-0.2767870426
0.1156744212,0.1796448231,3.141091824,0.4778248072,-0.2448001355
0.1169691309,0.1831293553,3.180782557,0.4419197142,-0.2103334069
0.1182671264,0.18648085,3.217460394,0.4082249105,-0.1739058793
0.105802469,0.1546779275,2.863958359,0.7249622941,-0.3797878623
0.1072258204,0.159161374,2.908269405,0.6888001561,-0.3669068217
0.1086318567,0.1634806842,2.953309774,0.6509412527,-0.3498575091
0.1100225002,0.1676403433,2.998480558,0.6121128798,-0.3287964761
0.1127476171,0.1754933596,3.086592197,0.5345765948,-0.2756457031
0.1140990183,0.1791993827,3.128290176,0.4970745444,-0.2442931682
0.1154343784,0.1827616096,3.167509317,0.4613385201,-0.2103217691
0.1167716384,0.1861872822,3.203766108,0.427680105,-0.1742432564
0.1053848118,0.1582507193,2.89888978,0.7039222717,-0.3617260158
0.1082767844,0.1669232994,2.987630844,0.6294546723,-0.3255919218
0.1124854982,0.1787431687,3.115669966,0.5162037611,-0.2434183359
0.003959998954,0.003959998954,2.615304947,0.04040132836,0.000439504307
0.003933459986,0.01195487287,2.602739573,0.1183024794,6.334228965e-05
0.0,0.008163265884,2.627048254,0.07955019176,0.0
0.007870361209,0.007870361209,2.588452101,0.07686585188,0.001381844631
0.007817615755,0.01569895446,2.582844734,0.1523219645,-0.0003424502793
0.003907483071,0.01995027065,2.605098963,0.1926374137,-7.777866995e-05
0.0,0.01632653177,2.633555412,0.1561849266,0.0
0.01173029188,0.01173029188,2.588904858,0.1135832667,0.0005620046286
0.01165167801,0.01939474978,2.586460829,0.1859086752,-0.00168359105
0.007765986957,0.02352858707,2.583238363,0.2234914452,-0.001230893075
0.00388242444,0.02794647962,2.591998577,0.2624428868,-0.000539886707
0.0,0.02448979579,2.616688013,0.2294877172,0.0
0.01553906314,0.01553906314,2.587085485,0.1502300352,-0.0006897408748
0.01543492358,0.02304155938,2.584689379,0.220033437,-0.003788962029
0.01157472935,0.02706075646,2.58836484,0.2540825903,-0.003415694926
0.007716184482,0.03135983273,2.574833393,0.2905247509,-0.002635381417
0.003858553944,0.03594366461,2.589037657,0.3293838799,-0.001849341439
0.0,0.03265306354,2.610228539,0.2994585633,0.0
0.01929601096,0.01929601096,2.583356619,0.1864319295,-0.002694998169
0.01916669309,0.02663874999,2.581392288,0.2538259029,-0.00686810771
0.01533299033,0.03054611012,2.586568117,0.2858357728,-0.006615006365
0.01150050107,0.03472916782,2.581257582,0.3189278245,-0.005885564722
0.007668742444,0.03919301927,2.574872017,0.3552607298,-0.005075375084
0.003835299052,0.04394132644,2.587832451,0.3932215273,-0.003148495685
0.0,0.04081632569,2.606910229,0.3660974503,0.0
0.02300053276,0.02300053276,2.579237223,0.2223151922,-0.005682008341
0.0228463877,0.03018574603,2.577895641,0.2873596251,-0.01096726209
0.01904011331,0.03398403898,2.583697557,0.3172483742,-0.01086794399
0.01523466036,0.03805384412,2.580528975,0.3483447731,-0.01024679374
0.01142979134,0.04240046814,2.581452847,0.3813965023,-0.00947035104
0.007622524165,0.04702715203,2.575399637,0.4168235958,-0.007595220115
0.003813387128,0.05193995684,2.589368582,0.453948468,-0.004592140205
0.0,0.04897959158,2.60631752,0.4294044077,0.0
0.02665209398,0.02665209398,2.575295925,0.2579884529,-0.009746870026
0.02647347748,0.03368202969,2.57463026,0.3206237853,-0.01611517556
0.02269550785,0.03737399727,2.580205917,0.34847036,-0.01614096016
0.01891801134,0.04133328423,2.579008818,0.3774343729,-0.01565255038
0.01514099166,0.04556540772,2.58170104,0.4084034562,-0.01494720671
0.011360907,0.05007318035,2.582191229,0.4405894279,-0.0131861642
0.007578975055,0.05486321449,2.579070091,0.4752858579,-0.01036106981
0.003792397445,0.05993920565,2.593404531,0.5114741325,-0.006071460433
0.0,0.05714285746,2.608112574,0.4893794358,0.0
0.0302502159,0.0302502159,2.571514606,0.293422848,-0.01488017477
0.0300474856,0.03712714836,2.571458817,0.3535849452,-0.0222862754
0.02629864402,0.04071548581,2.577061892,0.3793751001,-0.02241936699
0.02254996449,0.04456695914,2.576812267,0.4063459039,-0.022057686
0.0188016966,0.04868728295,2.581056118,0.4351331592,-0.02142442204
0.01504973974,0.05307884142,2.583399534,0.4652422071,-0.01978745498
0.01129599847,0.0577487722,2.58638072,0.4967339635,-0.01716469415
0.007537258789,0.06270050257,2.585358381,0.5305060148,-0.0131382579
0.003772137454,0.06793891639,2.600946188,0.5657091737,-0.007527670823
0.0,0.06530612707,2.61331439,0.5460224748,0.0
0.03379448503,0.03379448503,2.567822695,0.3285492957,-0.02105697617
0.03356800228,0.04052070528,2.568359852,0.3861823678,-0.02944697253
0.0298490487,0.04400807992,2.574065685,0.4099428058,-0.02965577506
0.02612999268,0.04775440693,2.575012445,0.4349043071,-0.02939712442
0.0224113185,0.05176559463,2.57976079,0.4616622329,-0.02882349677
0.01868838072,0.05604360253,2.583719254,0.4896104038,-0.02729731426
0.01496375725,0.06059608236,2.58847928,0.5190926194,-0.02485135756
0.01123382337,0.06542619318,2.593082428,0.549752593,-0.02109522559
0.007496992592,0.07053871453,2.595053196,0.5825691819,-0.01584127173
0.003753518919,0.07593958825,2.612483025,0.6167016029,-0.008890257217
0.0,0.0734693855,2.622829676,0.5993336439,0.0
0.03728454933,0.03728454933,2.564220905,0.3632903099,-0.02825014107
0.0370346792,0.04386236146,2.565346241,0.418348819,-0.03755766898
0.03334631771,0.04725139216,2.571222782,0.4401116371,-0.03780580312
0.02965762839,0.05089520663,2.573318958,0.4631160498,-0.03761473671
0.02596933395,0.05479989573,2.578770161,0.4878391623,-0.03707645088
0.02227624878,0.05896699056,2.583453178,0.5137887597,-0.03563574702
0.01858161017,0.0634046495,2.589684725,0.5411651731,-0.03333473951
0.01488139387,0.06811574847,2.595923185,0.5698684454,-0.02980260178
0.01117380895,0.07310497761,2.603023052,0.599743247,-0.02489421889
0.007459988818,0.07837882638,2.608228683,0.631568253,-0.01835571975
0.003735616338,0.08394064754,2.627711058,0.6645022035,-0.01011200063
0.0,0.08163265139,2.636376858,0.6493127942,0.0
0.04072011262,0.04072011262,2.560697079,0.3975656033,-0.0364272669
0.04044721276,0.04715183377,2.562422752,0.4500095248,-0.04657067358
0.03679009527,0.05044509843,2.568531752,0.4698148668,-0.0468136929
0.03313246742,0.05398900062,2.571774006,0.4909001291,-0.04664977267
0.02947528288,0.0577897951,2.577863932,0.5136571527,-0.04611448199
0.02581282146,0.06184858829,2.583441019,0.53763026,-0.04472792149
0.02214897983,0.0661740303,2.590342283,0.563049078,-0.04252472147
0.01847933419,0.07076871395,2.597932816,0.5896965265,-0.03916382417
0.01480189338,0.07563722879,2.606556416,0.6176757216,-0.03453642875
0.01111865789,0.08078660816,2.61613059,0.6467435956,-0.02840037085
0.007424408104,0.08621970564,2.624708414,0.6774887443,-0.02059803531
0.003718781285,0.09194224328,2.646298409,0.7091059685,-0.01116022095
0.0,0.08979591727,2.653491259,0.6959600449,0.0
0.04410093278,0.04410093278,2.557243824,0.4312865436,-0.04554370418
0.0438053757,0.05038889125,2.559590578,0.4810821712,-0.05642827228
0.04018009827,0.05358893424,2.565992355,0.4989770055,-0.05661758035
0.03655416518,0.05703547969,2.570343733,0.5181910396,-0.05643497407
0.03292875737,0.06073494256,2.577095032,0.5390284657,-0.05586445704
0.02929764055,0.064688012,2.583472967,0.5610969067,-0.05449064076
0.02566534653,0.06890381873,2.591207027,0.58458215,-0.05233592913
0.02202706784,0.0733846575,2.599406004,0.6093271375,-0.04909505323
0.01838061213,0.07813502848,2.609255552,0.6353230476,-0.04467223212
0.01472883392,0.0831624791,2.620131731,0.6625492573,-0.03885746747
0.01106562652,0.08846937865,2.632377863,0.6907309294,-0.03149729595
0.007390949409,0.09406165779,2.644301414,0.720310688,-0.02250071988
0.00370337721,0.09994449466,2.668035269,0.7505112886,-0.01200526394
0.0,0.09795918316,2.673947096,0.7392753363,0.0
0.04742682725,0.04742682725,2.553861856,0.4643613398,-0.05554314703
0.04710898548,0.0535733588,2.556850195,0.5114839077,-0.06706560403
0.04351608083,0.05668267608,2.563589573,0.527520895,-0.0671550706
0.03992242366,0.06003437936,2.569015741,0.5449157357,-0.06690692902
0.0363294147,0.0636350438,2.576407909,0.5638923645,-0.06626047939
0.0327303037,0.06748494506,2.583590269,0.5841067433,-0.06485393643
0.0291302558,0.07159364969,2.5920434,0.6057305932,-0.06269798428
0.0255240798,0.07596319914,2.601043701,0.6286008358,-0.05952223018
0.02190939151,0.08059796691,2.611430168,0.65275383,-0.05523479357
0.01828988828,0.08550601453,2.623302698,0.6780723333,-0.0496485047
0.01465858426,0.09068923444,2.636640072,0.7044833899,-0.04263373837
0.01101575792,0.09615374357,2.651568651,0.7317048311,-0.03409029916
0.007360334042,0.1019049212,2.666781902,0.7600372434,-0.02400594391
0.003688757773,0.1079470813,2.692567825,0.7887174487,-0.012613561
0.0,0.106122449,2.697403193,0.7792586684,0.0
0.05069767311,0.05069767311,2.550581694,0.4967036545,-0.06636240333
0.05035790801,0.05670511723,2.554221153,0.5411427021,-0.07842075825
0.04679787159,0.05972615629,2.561323643,0.5553807616,-0.07837060839
0.0432370156,0.06298549473,2.567766428,0.5710064173,-0.07800845802
0.03967696428,0.06648986042,2.575805902,0.5881796479,-0.07724438608
0.03611046448,0.07023909688,2.583756924,0.6065971851,-0.07575724274
0.03254330531,0.07424323261,2.592913628,0.6264121532,-0.07355048507
0.02896991745,0.07850401103,2.602624655,0.6474812627,-0.07038228214
0.025387723,0.08302570134,2.613707066,0.669816792,-0.06616108119
0.02180125192,0.0878168568,2.625985384,0.6933543086,-0.06072293594
0.01820265502,0.09287887812,2.640110731,0.7179464698,-0.05394802988
0.01459252369,0.09821810573,2.655867815,0.7434883714,-0.04574901983
0.01097012777,0.103840068,2.673446894,0.7696757913,-0.03610001877
0.007331278641,0.1097488478,2.691767454,0.7966690063,-0.02505345456
0.003675459651,0.1159501821,2.719400406,0.8237265348,-0.01296107564
0.0,0.1142857149,2.723366976,0.8159100413,0.0
0.05391339213,0.05391339213,2.547431946,0.5282356143,-0.07793270797
0.05355207622,0.05978409201,2.551725626,0.5699839592,-0.0904314667
0.05002534017,0.06271926314,2.559231997,0.5824893713,-0.09020546824
